time_seconds,O0,voltage_raw,voltage_V,current1_raw,current1_A,current2_raw,current2_A,event_code,event_description
0.0020799480012999,O0,4012,172.61596,4012,5.96079,2930,2.74725,0,
0.0021449463763405,O0,4012,172.61596,4012,5.96079,3000,2.95515,0,
0.0022099447513812,O0,4012,172.61596,4012,5.96079,3068,3.15711,0,
0.0022749431264218,O0,4012,172.61596,4012,5.96079,3132,3.34719,0,
0.0023399415014624,O0,4012,172.61596,4012,5.96079,3196,3.53727,0,
0.002404939876503,O0,4012,172.61596,4012,5.96079,3258,3.72141,0,
0.0024699382515437,O0,4012,172.61596,4012,5.96079,3318,3.89961,0,
0.0025349366265843,O0,4012,172.61596,4012,5.96079,3376,4.07187,0,
0.0025999350016249,O0,4012,172.61596,4012,5.96079,3432,4.23819,0,
0.0026649333766655,O0,4012,172.61596,4012,5.96079,3486,4.39857,0,
0.0027299317517062,O0,4012,172.61596,4012,5.96079,3538,4.55301,0,
0.0027949301267468,O0,4012,172.61596,4012,5.96079,3586,4.69557,0,
0.0028599285017874,O0,4012,172.61596,4012,5.96079,3634,4.83813,0,
0.002924926876828,O0,4012,172.61596,4012,5.96079,3680,4.97475,0,
0.0029899252518687,O0,4012,172.61596,4012,5.96079,3722,5.09949,0,
0.0030549236269093,O0,4012,172.61596,4012,5.96079,3764,5.22423,0,
0.0031199220019499,O0,4012,172.61596,4012,5.96079,3802,5.33709,0,
0.0031849203769905,O0,4012,172.61596,4012,5.96079,3838,5.44401,0,
0.0032499187520311,O0,4012,172.61596,4012,5.96079,3872,5.54499,0,
0.0033149171270718,O0,4012,172.61596,4012,5.96079,3904,5.64003,0,
0.0033799155021124,O0,4012,172.61596,4012,5.96079,3932,5.72319,0,
0.003444913877153,O0,4012,172.61596,4012,5.96079,3960,5.80635,0,
0.0035099122521936,O0,4012,172.61596,4012,5.96079,3984,5.87763,0,
0.0035749106272343,O0,4012,172.61596,4012,5.96079,4006,5.94297,0,
0.0036399090022749,O0,4012,172.61596,4012,5.96079,4026,6.00237,0,
0.0037049073773155,O0,4012,172.61596,4012,5.96079,4044,6.05583,0,
0.0037699057523561,O0,4012,172.61596,4012,5.96079,4058,6.09741,0,
0.0038349041273968,O0,4012,172.61596,4012,5.96079,4070,6.13305,0,
0.0038999025024374,O0,4012,172.61596,4012,5.96079,4080,6.16275,0,
0.003964900877478,O0,4012,172.61596,4012,5.96079,4088,6.18651,0,
0.0040298992525186,O0,4012,172.61596,4012,5.96079,4092,6.19839,0,
0.0040948976275593,O0,4012,172.61596,4012,5.96079,0,-5.95485,0,
0.0041598960025999,O0,4012,172.61596,4012,5.96079,0,-5.95485,0,
0.0042248943776405,O0,4012,172.61596,4012,5.96079,4094,6.20433,0,
0.0042898927526811,O0,4012,172.61596,4012,5.96079,4088,6.18651,0,
0.0043548911277218,O0,4012,172.61596,4012,5.96079,4082,6.16869,0,
0.0044198895027624,O0,4012,172.61596,4012,5.96079,4072,6.13899,0,
0.004484887877803,O0,4012,172.61596,4012,5.96079,4060,6.10335,0,
0.0045498862528436,O0,4012,172.61596,4012,5.96079,4046,6.06177,0,
0.0046148846278843,O0,4012,172.61596,4012,5.96079,4028,6.00831,0,
0.0046798830029249,O0,4012,172.61596,4012,5.96079,4008,5.94891,0,
0.0047448813779655,O0,4012,172.61596,4012,5.96079,3986,5.88357,0,
0.0048098797530061,O0,4012,172.61596,4012,5.96079,3962,5.81229,0,
0.0048748781280467,O0,4012,172.61596,4012,5.96079,3936,5.73507,0,
0.0049398765030874,O0,4012,172.61596,4012,5.96079,3908,5.65191,0,
0.005004874878128,O0,4012,172.61596,4012,5.96079,3876,5.55687,0,
0.0050698732531686,O0,4012,172.61596,4012,5.96079,3842,5.45589,0,
0.0051348716282092,O0,4012,172.61596,4012,5.96079,3806,5.34897,0,
0.0051998700032499,O0,4012,172.61596,4012,5.96079,3768,5.23611,0,
0.0052648683782905,O0,4012,172.61596,4012,5.96079,3728,5.11731,0,
0.0053298667533311,O0,4012,172.61596,4012,5.96079,3684,4.98663,0,
0.0053948651283717,O0,4012,172.61596,4012,5.96079,3640,4.85595,0,
0.0054598635034124,O0,4012,172.61596,4012,5.96079,3592,4.71339,0,
0.005524861878453,O0,4012,172.61596,4012,5.96079,3544,4.57083,0,
0.0055898602534936,O0,4012,172.61596,4012,5.96079,3492,4.41639,0,
0.0056548586285342,O0,4012,172.61596,4012,5.96079,3438,4.25601,0,
0.0057198570035749,O0,4012,172.61596,4012,5.96079,3384,4.09563,0,
0.0057848553786155,O0,4012,172.61596,4012,5.96079,3326,3.92337,0,
0.0058498537536561,O0,4012,172.61596,4012,5.96079,3266,3.74517,0,
0.0059148521286967,O0,4012,172.61596,4012,5.96079,3204,3.56103,0,
0.0059798505037374,O0,4012,172.61596,4012,5.96079,3142,3.37689,0,
0.006044848878778,O0,4012,172.61596,4012,5.96079,3076,3.18087,0,
0.0061098472538186,O0,4012,172.61596,4012,5.96079,3008,2.97891,0,
0.0061748456288592,O0,4012,172.61596,4012,5.96079,2940,2.77695,0,
0.0062398440038999,O0,4012,172.61596,4012,5.96079,2868,2.56311,0,
0.0063048423789405,O0,4012,172.61596,4012,5.96079,2796,2.34927,0,
0.0063698407539811,O0,4010,172.44018,4010,5.95485,2722,2.12949,0,
0.0064348391290217,O0,4010,172.44018,4010,5.95485,2646,1.90377,0,
0.0064998375040623,O0,4010,172.44018,4010,5.95485,2568,1.67211,0,
0.006564835879103,O0,4010,172.44018,4010,5.95485,2490,1.44045,0,
0.0066298342541436,O0,4010,172.44018,4010,5.95485,2410,1.20285,0,
0.0066948326291842,O0,4010,172.44018,4010,5.95485,2328,0.95931,0,
0.0067598310042248,O0,4010,172.44018,4010,5.95485,2244,0.70983,0,
0.0068248293792655,O0,4010,172.44018,4010,5.95485,2160,0.46035,0,
0.0068898277543061,O0,4010,172.44018,4010,5.95485,2074,0.20493,0,
0.0069548261293467,O0,4010,172.44018,4010,5.95485,1986,-0.05643,0,
0.0070198245043873,O0,4010,172.44018,4010,5.95485,1898,-0.31779,0,
0.007084822879428,O0,4010,172.44018,4010,5.95485,1808,-0.58509,0,
0.0071498212544686,O0,4010,172.44018,4010,5.95485,1718,-0.85239,0,
0.0072148196295092,O0,4010,172.44018,4010,5.95485,1626,-1.12563,0,
0.0072798180045498,O0,4010,172.44018,4010,5.95485,1534,-1.39887,0,
0.0073448163795905,O0,4010,172.44018,4010,5.95485,1440,-1.67805,0,
0.0074098147546311,O0,4010,172.44018,4010,5.95485,1346,-1.95723,0,
0.0074748131296717,O0,4010,172.44018,4010,5.95485,1252,-2.23641,0,
0.0075398115047123,O0,4010,172.44018,4010,5.95485,1156,-2.52153,0,
0.007604809879753,O0,4010,172.44018,4010,5.95485,1058,-2.81259,0,
0.0076698082547936,O0,4010,172.44018,4010,5.95485,962,-3.09771,0,
0.0077348066298342,O0,4010,172.44018,4010,5.95485,864,-3.38877,0,
0.0077998050048748,O0,4010,172.44018,4010,5.95485,764,-3.68577,0,
0.0078648033799155,O0,4010,172.44018,4010,5.95485,666,-3.97683,0,
0.0079298017549561,O0,4010,172.44018,4010,5.95485,566,-4.27383,0,
0.0079948001299967,O0,4010,172.44018,4010,5.95485,468,-4.56489,0,
0.0080597985050373,O0,4010,172.44018,4010,5.95485,368,-4.86189,0,
0.0081247968800779,O0,4010,172.44018,4010,5.95485,268,-5.15889,0,
0.0081897952551186,O0,4010,172.44018,4010,5.95485,168,-5.45589,0,
0.0082547936301592,O0,4010,172.44018,4010,5.95485,66,-5.75883,0,
0.0083197920051998,O0,4010,172.44018,4010,5.95485,4062,6.10929,0,
0.0083847903802404,O0,4010,172.44018,4010,5.95485,3962,5.81229,0,
0.0084497887552811,O0,4010,172.44018,4010,5.95485,3862,5.51529,0,
0.0085147871303217,O0,4010,172.44018,4010,5.95485,3762,5.21829,0,
0.0085797855053623,O0,4010,172.44018,4010,5.95485,3662,4.92129,0,
0.0086447838804029,O0,4010,172.44018,4010,5.95485,3562,4.62429,0,
0.0087097822554436,O0,4010,172.44018,4010,5.95485,3462,4.32729,0,
0.0087747806304842,O0,4010,172.44018,4010,5.95485,3364,4.03623,0,
0.0088397790055248,O0,4010,172.44018,4010,5.95485,3266,3.74517,0,
0.0089047773805654,O0,4010,172.44018,4010,5.95485,3168,3.45411,0,
0.0089697757556061,O0,4010,172.44018,4010,5.95485,3070,3.16305,0,
0.0090347741306467,O0,4010,172.44018,4010,5.95485,2974,2.87793,0,
0.0090997725056873,O0,4010,172.44018,4010,5.95485,2876,2.58687,0,
0.0091647708807279,O0,4010,172.44018,4010,5.95485,2782,2.30769,0,
0.0092297692557686,O0,4010,172.44018,4010,5.95485,2686,2.02257,0,
0.0092947676308092,O0,4010,172.44018,4010,5.95485,2592,1.74339,0,
0.0093597660058498,O0,4010,172.44018,4010,5.95485,2500,1.47015,0,
0.0094247643808904,O0,4010,172.44018,4010,5.95485,2408,1.19691,0,
0.0094897627559311,O0,4010,172.44018,4010,5.95485,2318,0.92961,0,
0.0095547611309717,O0,4010,172.44018,4010,5.95485,2228,0.66231,0,
0.0096197595060123,O0,4010,172.44018,4010,5.95485,2138,0.39501,0,
0.0096847578810529,O0,4010,172.44018,4010,5.95485,2052,0.13959,0,
0.0097497562560935,O0,4010,172.44018,4010,5.95485,1964,-0.12177,0,
0.0098147546311342,O0,4010,172.44018,4010,5.95485,1880,-0.37125,0,
0.0098797530061748,O0,4010,172.44018,4010,5.95485,1796,-0.62073,0,
0.0099447513812154,O0,4010,172.44018,4010,5.95485,1714,-0.86427,0,
0.010009749756256,O0,4010,172.44018,4010,5.95485,1632,-1.10781,0,
0.0100747481312967,O0,4010,172.44018,4010,5.95485,1554,-1.33947,0,
0.0101397465063373,O0,4010,172.44018,4010,5.95485,1476,-1.57113,0,
0.0102047448813779,O0,4010,172.44018,4010,5.95485,1398,-1.80279,0,
0.0102697432564185,O0,4010,172.44018,4010,5.95485,1324,-2.02257,0,
0.0103347416314592,O0,4010,172.44018,4010,5.95485,1252,-2.23641,0,
0.0103997400064998,O0,4010,172.44018,4010,5.95485,1180,-2.45025,0,
0.0104647383815404,O0,4010,172.44018,4010,5.95485,1110,-2.65815,0,
0.010529736756581,O0,4010,172.44018,4010,5.95485,1042,-2.86011,0,
0.0105947351316217,O0,4010,172.44018,4010,5.95485,976,-3.05613,0,
0.0106597335066623,O0,4010,172.44018,4010,5.95485,912,-3.24621,0,
0.0107247318817029,O0,4010,172.44018,4010,5.95485,850,-3.43035,0,
0.0107897302567435,O0,4010,172.44018,4010,5.95485,790,-3.60855,0,
0.0108547286317842,O0,4010,172.44018,4010,5.95485,732,-3.78081,0,
0.0109197270068248,O0,4010,172.44018,4010,5.95485,676,-3.94713,0,
0.0109847253818654,O0,4010,172.44018,4010,5.95485,622,-4.10751,0,
0.011049723756906,O0,4010,172.44018,4010,5.95485,570,-4.26195,0,
0.0111147221319467,O0,4010,172.44018,4010,5.95485,520,-4.41045,0,
0.0111797205069873,O0,4010,172.44018,4010,5.95485,472,-4.55301,0,
0.0112447188820279,O0,4010,172.44018,4010,5.95485,426,-4.68963,0,
0.0113097172570685,O0,4010,172.44018,4010,5.95485,382,-4.82031,0,
0.0113747156321091,O0,4010,172.44018,4010,5.95485,342,-4.93911,0,
0.0114397140071498,O0,4010,172.44018,4010,5.95485,302,-5.05791,0,
0.0115047123821904,O0,4010,172.44018,4010,5.95485,266,-5.16483,0,
0.011569710757231,O0,4010,172.44018,4010,5.95485,232,-5.26581,0,
0.0116347091322716,O0,4010,172.44018,4010,5.95485,198,-5.36679,0,
0.0116997075073123,O0,4010,172.44018,4010,5.95485,170,-5.44995,0,
0.0117647058823529,O0,4010,172.44018,4010,5.95485,142,-5.53311,0,
0.0118297042573935,O0,4010,172.44018,4010,5.95485,116,-5.61033,0,
0.0118947026324341,O0,4010,172.44018,4010,5.95485,94,-5.67567,0,
0.0119597010074748,O0,4008,172.2644,4008,5.94891,74,-5.73507,0,
0.0120246993825154,O0,4008,172.2644,4008,5.94891,56,-5.78853,0,
0.012089697757556,O0,4008,172.2644,4008,5.94891,40,-5.83605,0,
0.0121546961325966,O0,4008,172.2644,4008,5.94891,28,-5.87169,0,
0.0122196945076373,O0,4008,172.2644,4008,5.94891,18,-5.90139,0,
0.0122846928826779,O0,4008,172.2644,4008,5.94891,10,-5.92515,0,
0.0123496912577185,O0,4008,172.2644,4008,5.94891,4,-5.94297,0,
0.0124146896327591,O0,4008,172.2644,4008,5.94891,0,-5.95485,0,
0.0124796880077998,O0,4008,172.2644,4008,5.94891,0,-5.95485,0,
0.0125446863828404,O0,4008,172.2644,4008,5.94891,2,-5.94891,0,
0.012609684757881,O0,4008,172.2644,4008,5.94891,6,-5.93703,0,
0.0126746831329216,O0,4008,172.2644,4008,5.94891,12,-5.91921,0,
0.0127396815079623,O0,4008,172.2644,4008,5.94891,22,-5.88951,0,
0.0128046798830029,O0,4008,172.2644,4008,5.94891,34,-5.85387,0,
0.0128696782580435,O0,4008,172.2644,4008,5.94891,48,-5.81229,0,
0.0129346766330841,O0,4008,172.2644,4008,5.94891,64,-5.76477,0,
0.0129996750081247,O0,4010,172.44018,4010,5.95485,84,-5.70537,0,
0.0130646733831654,O0,4010,172.44018,4010,5.95485,104,-5.64597,0,
0.013129671758206,O0,4010,172.44018,4010,5.95485,128,-5.57469,0,
0.0131946701332466,O0,4010,172.44018,4010,5.95485,154,-5.49747,0,
0.0132596685082872,O0,4010,172.44018,4010,5.95485,182,-5.41431,0,
0.0133246668833279,O0,4010,172.44018,4010,5.95485,214,-5.31927,0,
0.0133896652583685,O0,4010,172.44018,4010,5.95485,246,-5.22423,0,
0.0134546636334091,O0,4010,172.44018,4010,5.95485,282,-5.11731,0,
0.0135196620084497,O0,4010,172.44018,4010,5.95485,320,-5.00445,0,
0.0135846603834904,O0,4010,172.44018,4010,5.95485,360,-4.88565,0,
0.013649658758531,O0,4010,172.44018,4010,5.95485,402,-4.76091,0,
0.0137146571335716,O0,4010,172.44018,4010,5.95485,446,-4.63023,0,
0.0137796555086122,O0,4010,172.44018,4010,5.95485,494,-4.48767,0,
0.0138446538836529,O0,4010,172.44018,4010,5.95485,542,-4.34511,0,
0.0139096522586935,O0,4010,172.44018,4010,5.95485,592,-4.19661,0,
0.0139746506337341,O0,4010,172.44018,4010,5.95485,646,-4.03623,0,
0.0140396490087747,O0,4010,172.44018,4010,5.95485,702,-3.86991,0,
0.0141046473838154,O0,4010,172.44018,4010,5.95485,758,-3.70359,0,
0.014169645758856,O0,4010,172.44018,4010,5.95485,818,-3.52539,0,
0.0142346441338966,O0,4010,172.44018,4010,5.95485,878,-3.34719,0,
0.0142996425089372,O0,4010,172.44018,4010,5.95485,942,-3.15711,0,
0.0143646408839779,O0,4010,172.44018,4010,5.95485,1006,-2.96703,0,
0.0144296392590185,O0,4010,172.44018,4010,5.95485,1074,-2.76507,0,
0.0144946376340591,O0,4010,172.44018,4010,5.95485,1142,-2.56311,0,
0.0145596360090997,O0,4010,172.44018,4010,5.95485,1212,-2.35521,0,
0.0146246343841403,O0,4010,172.44018,4010,5.95485,1284,-2.14137,0,
0.014689632759181,O0,4010,172.44018,4010,5.95485,1358,-1.92159,0,
0.0147546311342216,O0,4010,172.44018,4010,5.95485,1434,-1.69587,0,
0.0148196295092622,O0,4010,172.44018,4010,5.95485,1512,-1.46421,0,
0.0148846278843028,O0,4010,172.44018,4010,5.95485,1590,-1.23255,0,
0.0149496262593435,O0,4010,172.44018,4010,5.95485,1670,-0.99495,0,
0.0150146246343841,O0,4010,172.44018,4010,5.95485,1752,-0.75141,0,
0.0150796230094247,O0,4010,172.44018,4010,5.95485,1834,-0.50787,0,
0.0151446213844653,O0,4010,172.44018,4010,5.95485,1918,-0.25839,0,
0.015209619759506,O0,4010,172.44018,4010,5.95485,2004,-0.00297,0,
0.0152746181345466,O0,4010,172.44018,4010,5.95485,2092,0.25839,0,
0.0153396165095872,O0,4010,172.44018,4010,5.95485,2180,0.51975,0,
0.0154046148846278,O0,4010,172.44018,4010,5.95485,2268,0.78111,0,
0.0154696132596685,O0,4010,172.44018,4010,5.95485,2360,1.05435,0,
0.0155346116347091,O0,4010,172.44018,4010,5.95485,2450,1.32165,0,
0.0155996100097497,O0,4010,172.44018,4010,5.95485,2542,1.59489,0,
0.0156646083847903,O0,4010,172.44018,4010,5.95485,2636,1.87407,0,
0.015729606759831,O0,4010,172.44018,4010,5.95485,2730,2.15325,0,
0.0157946051348716,O0,4010,172.44018,4010,5.95485,2826,2.43837,0,
0.0158596035099122,O0,4010,172.44018,4010,5.95485,2922,2.72349,0,
0.0159246018849528,O0,4010,172.44018,4010,5.95485,3018,3.00861,0,
0.0159896002599935,O0,4010,172.44018,4010,5.95485,3114,3.29373,0,
0.0160545986350341,O0,4010,172.44018,4010,5.95485,3212,3.58479,0,
0.0161195970100747,O0,4010,172.44018,4010,5.95485,3310,3.87585,0,
0.0161845953851153,O0,4010,172.44018,4010,5.95485,3410,4.17285,0,
0.0162495937601559,O0,4010,172.44018,4010,5.95485,3508,4.46391,0,
0.0163145921351966,O0,4010,172.44018,4010,5.95485,3608,4.76091,0,
0.0163795905102372,O0,4010,172.44018,4010,5.95485,3708,5.05791,0,
0.0164445888852778,O0,4010,172.44018,4010,5.95485,3808,5.35491,0,
0.0165095872603184,O0,4010,172.44018,4010,5.95485,3908,5.65191,0,
0.0165745856353591,O0,4010,172.44018,4010,5.95485,4008,5.94891,0,
0.0166395840103997,O0,4010,172.44018,4010,5.95485,12,-5.91921,0,
0.0167045823854403,O0,4010,172.44018,4010,5.95485,114,-5.61627,0,
0.0167695807604809,O0,4010,172.44018,4010,5.95485,214,-5.31927,0,
0.0168345791355216,O0,4010,172.44018,4010,5.95485,314,-5.02227,0,
0.0168995775105622,O0,4010,172.44018,4010,5.95485,414,-4.72527,0,
0.0169645758856028,O0,4010,172.44018,4010,5.95485,514,-4.42827,0,
0.0170295742606434,O0,4010,172.44018,4010,5.95485,612,-4.13721,0,
0.0170945726356841,O0,4010,172.44018,4010,5.95485,712,-3.84021,0,
0.0171595710107247,O0,4010,172.44018,4010,5.95485,810,-3.54915,0,
0.0172245693857653,O0,4010,172.44018,4010,5.95485,908,-3.25809,0,
0.0172895677608059,O0,4010,172.44018,4010,5.95485,1006,-2.96703,0,
0.0173545661358466,O0,4010,172.44018,4010,5.95485,1104,-2.67597,0,
0.0174195645108872,O0,4010,172.44018,4010,5.95485,1200,-2.39085,0,
0.0174845628859278,O0,4010,172.44018,4010,5.95485,1296,-2.10573,0,
0.0175495612609684,O0,4010,172.44018,4010,5.95485,1390,-1.82655,0,
0.0176145596360091,O0,4010,172.44018,4010,5.95485,1484,-1.54737,0,
0.0176795580110497,O0,4010,172.44018,4010,5.95485,1576,-1.27413,0,
0.0177445563860903,O0,4010,172.44018,4010,5.95485,1670,-0.99495,0,
0.0178095547611309,O0,4010,172.44018,4010,5.95485,1760,-0.72765,0,
0.0178745531361715,O0,4010,172.44018,4010,5.95485,1850,-0.46035,0,
0.0179395515112122,O0,4010,172.44018,4010,5.95485,1940,-0.19305,0,
0.0180045498862528,O0,4010,172.44018,4010,5.95485,2028,0.06831,0,
0.0180695482612934,O0,4010,172.44018,4010,5.95485,2114,0.32373,0,
0.018134546636334,O0,4010,172.44018,4010,5.95485,2200,0.5791499999999999,0,
0.0181995450113747,O0,4010,172.44018,4010,5.95485,2284,0.82863,0,
0.0182645433864153,O0,4010,172.44018,4010,5.95485,2366,1.07217,0,
0.0183295417614559,O0,4010,172.44018,4010,5.95485,2446,1.30977,0,
0.0183945401364965,O0,4010,172.44018,4010,5.95485,2526,1.54737,0,
0.0184595385115372,O0,4010,172.44018,4010,5.95485,2604,1.77903,0,
0.0185245368865778,O0,4010,172.44018,4010,5.95485,2682,2.01069,0,
0.0185895352616184,O0,4012,172.61596,4012,5.96079,2756,2.23047,0,
0.018654533636659,O0,4012,172.61596,4012,5.96079,2830,2.45025,0,
0.0187195320116997,O0,4012,172.61596,4012,5.96079,2902,2.66409,0,
0.0187845303867403,O0,4012,172.61596,4012,5.96079,2972,2.87199,0,
0.0188495287617809,O0,4012,172.61596,4012,5.96079,3040,3.07395,0,
0.0189145271368215,O0,4012,172.61596,4012,5.96079,3106,3.26997,0,
0.0189795255118622,O0,4012,172.61596,4012,5.96079,3170,3.46005,0,
0.0190445238869028,O0,4012,172.61596,4012,5.96079,3234,3.65013,0,
0.0191095222619434,O0,4012,172.61596,4012,5.96079,3294,3.82833,0,
0.019174520636984,O0,4012,172.61596,4012,5.96079,3352,4.00059,0,
0.0192395190120247,O0,4012,172.61596,4012,5.96079,3410,4.17285,0,
0.0193045173870653,O0,4012,172.61596,4012,5.96079,3464,4.33323,0,
0.0193695157621059,O0,4012,172.61596,4012,5.96079,3516,4.48767,0,
0.0194345141371465,O0,4012,172.61596,4012,5.96079,3566,4.63617,0,
0.0194995125121871,O0,4012,172.61596,4012,5.96079,3614,4.77873,0,
0.0195645108872278,O0,4012,172.61596,4012,5.96079,3662,4.92129,0,
0.0196295092622684,O0,4012,172.61596,4012,5.96079,3704,5.04603,0,
0.019694507637309,O0,4012,172.61596,4012,5.96079,3746,5.17077,0,
0.0197595060123496,O0,4012,172.61596,4012,5.96079,3786,5.28957,0,
0.0198245043873903,O0,4012,172.61596,4012,5.96079,3824,5.40243,0,
0.0198895027624309,O0,4012,172.61596,4012,5.96079,3858,5.50341,0,
0.0199545011374715,O0,4012,172.61596,4012,5.96079,3890,5.59845,0,
0.0200194995125121,O0,4012,172.61596,4012,5.96079,3920,5.68755,0,
0.0200844978875528,O0,4012,172.61596,4012,5.96079,3948,5.77071,0,
0.0201494962625934,O0,4012,172.61596,4012,5.96079,3974,5.84793,0,
0.020214494637634,O0,4012,172.61596,4012,5.96079,3998,5.91921,0,
0.0202794930126746,O0,4012,172.61596,4012,5.96079,4018,5.97861,0,
0.0203444913877153,O0,4012,172.61596,4012,5.96079,4036,6.03207,0,
0.0204094897627559,O0,4012,172.61596,4012,5.96079,4052,6.07959,0,
0.0204744881377965,O0,4012,172.61596,4012,5.96079,4066,6.12117,0,
0.0205394865128371,O0,4012,172.61596,4012,5.96079,4076,6.15087,0,
0.0206044848878778,O0,4012,172.61596,4012,5.96079,4086,6.18057,0,
0.0206694832629184,O0,4012,172.61596,4012,5.96079,4092,6.19839,0,
0.020734481637959,O0,4012,172.61596,4012,5.96079,4094,6.20433,0,
0.0207994800129996,O0,4012,172.61596,4012,5.96079,0,-5.95485,0,
0.0208644783880403,O0,4012,172.61596,4012,5.96079,4094,6.20433,0,
0.0209294767630809,O0,4012,172.61596,4012,5.96079,4090,6.19245,0,
0.0209944751381215,O0,4012,172.61596,4012,5.96079,4084,6.17463,0,
0.0210594735131621,O0,4012,172.61596,4012,5.96079,4076,6.15087,0,
0.0211244718882027,O0,4012,172.61596,4012,5.96079,4064,6.11523,0,
0.0211894702632434,O0,4012,172.61596,4012,5.96079,4052,6.07959,0,
0.021254468638284,O0,4012,172.61596,4012,5.96079,4036,6.03207,0,
0.0213194670133246,O0,4012,172.61596,4012,5.96079,4016,5.97267,0,
0.0213844653883652,O0,4012,172.61596,4012,5.96079,3996,5.91327,0,
0.0214494637634059,O0,4012,172.61596,4012,5.96079,3972,5.84199,0,
0.0215144621384465,O0,4012,172.61596,4012,5.96079,3948,5.77071,0,
0.0215794605134871,O0,4012,172.61596,4012,5.96079,3920,5.68755,0,
0.0216444588885277,O0,4012,172.61596,4012,5.96079,3890,5.59845,0,
0.0217094572635684,O0,4012,172.61596,4012,5.96079,3856,5.49747,0,
0.021774455638609,O0,4012,172.61596,4012,5.96079,3822,5.39649,0,
0.0218394540136496,O0,4012,172.61596,4012,5.96079,3784,5.28363,0,
0.0219044523886902,O0,4012,172.61596,4012,5.96079,3744,5.16483,0,
0.0219694507637309,O0,4012,172.61596,4012,5.96079,3702,5.04009,0,
0.0220344491387715,O0,4012,172.61596,4012,5.96079,3658,4.90941,0,
0.0220994475138121,O0,4012,172.61596,4012,5.96079,3612,4.77279,0,
0.0221644458888527,O0,4012,172.61596,4012,5.96079,3564,4.63023,0,
0.0222294442638934,O0,4012,172.61596,4012,5.96079,3514,4.48173,0,
0.022294442638934,O0,4012,172.61596,4012,5.96079,3462,4.32729,0,
0.0223594410139746,O0,4012,172.61596,4012,5.96079,3406,4.16097,0,
0.0224244393890152,O0,4012,172.61596,4012,5.96079,3350,3.99465,0,
0.0224894377640559,O0,4012,172.61596,4012,5.96079,3290,3.81645,0,
0.0225544361390965,O0,4012,172.61596,4012,5.96079,3230,3.63825,0,
0.0226194345141371,O0,4012,172.61596,4012,5.96079,3168,3.45411,0,
0.0226844328891777,O0,4012,172.61596,4012,5.96079,3102,3.25809,0,
0.0227494312642183,O0,4012,172.61596,4012,5.96079,3036,3.06207,0,
0.022814429639259,O0,4012,172.61596,4012,5.96079,2968,2.86011,0,
0.0228794280142996,O0,4012,172.61596,4012,5.96079,2898,2.65221,0,
0.0229444263893402,O0,4012,172.61596,4012,5.96079,2826,2.43837,0,
0.0230094247643808,O0,4012,172.61596,4012,5.96079,2752,2.21859,0,
